Domain_Time,Duration(s)
2023-03-20 09:01:35,1.33938
2023-03-20 09:01:36,1.27699
2023-03-20 09:01:37,1.54177
2023-03-20 09:01:38,1.55889
2023-03-20 09:01:39,1.28712
2023-03-20 09:01:40,1.35266
2023-03-20 09:01:41,1.66477
2023-03-20 09:01:42,1.48886
2023-03-20 09:01:43,1.36514
2023-03-20 09:01:44,1.34241
2023-03-20 09:01:45,1.48904
2023-03-20 09:01:46,1.3216
2023-03-20 09:01:47,1.54331
2023-03-20 09:01:48,1.62191
2023-03-20 09:01:49,1.32539
2023-03-20 09:01:50,1.50123
2023-03-20 09:01:51,1.37076
2023-03-20 09:01:52,1.5201
2023-03-20 09:01:53,1.30462
2023-03-20 09:01:54,1.28914
2023-03-20 09:01:55,1.29903
2023-03-20 09:01:56,1.43321
2023-03-20 09:01:57,1.37142
2023-03-20 09:01:58,1.31925
2023-03-20 09:01:59,1.46304
2023-03-20 09:02:00,1.30516
2023-03-20 09:02:01,1.53383
2023-03-20 09:02:02,1.31401
2023-03-20 09:02:03,1.29768
2023-03-20 09:02:04,1.5498
2023-03-20 09:02:05,20.39662
2023-03-20 09:02:06,1.29106
2023-03-20 09:02:07,1.3205
2023-03-20 09:02:08,1.3402
2023-03-20 09:02:09,1.32195
2023-03-20 09:02:10,1.37425
2023-03-20 09:02:11,1.27536
2023-03-20 09:02:12,1.3729
2023-03-20 09:02:13,1.29653
2023-03-20 09:02:14,1.31956
2023-03-20 09:02:15,1.80787
2023-03-20 09:02:16,1.50225
2023-03-20 09:02:17,1.3164
2023-03-20 09:02:18,1.3204
2023-03-20 09:02:19,1.30884
2023-03-20 09:02:20,1.34737
2023-03-20 09:02:21,1.2863
2023-03-20 09:02:22,1.3525
2023-03-20 09:02:23,1.35394
2023-03-20 09:02:24,1.47888
2023-03-20 09:02:25,1.38676
2023-03-20 09:02:26,1.30233
2023-03-20 09:02:27,1.56312
2023-03-20 09:02:28,1.53596
2023-03-20 09:02:29,1.27476
2023-03-20 09:02:30,1.38852
2023-03-20 09:02:31,1.30465
2023-03-20 09:02:32,1.49502
2023-03-20 09:02:33,1.32604
2023-03-20 09:02:34,1.50661
2023-03-20 09:02:35,1.38571
2023-03-20 09:02:36,1.30913
2023-03-20 09:02:37,1.33948
2023-03-20 09:02:38,1.36929
2023-03-20 09:02:39,1.58001
2023-03-20 09:02:40,1.31878
2023-03-20 09:02:41,1.3395
2023-03-20 09:02:42,1.3057
2023-03-20 09:02:43,1.35021
2023-03-20 09:02:44,1.31774
2023-03-20 09:02:45,1.42141
2023-03-20 09:02:46,1.33403
2023-03-20 09:02:47,1.30198
2023-03-20 09:02:48,1.3875
2023-03-20 09:02:49,1.30058
2023-03-20 09:02:50,1.37307
2023-03-20 09:02:51,1.33426
2023-03-20 09:02:52,1.33374
2023-03-20 09:02:53,1.32141
2023-03-20 09:02:54,1.30353
2023-03-20 09:02:55,1.41686
2023-03-20 09:02:56,1.26712
2023-03-20 09:02:57,1.52286
2023-03-20 09:02:58,1.35024
2023-03-20 09:02:59,1.27821
2023-03-20 09:03:00,1.40975
2023-03-20 09:03:01,1.26645
2023-03-20 09:03:02,1.34517
2023-03-20 09:03:03,1.3557
2023-03-20 09:03:04,1.28874
2023-03-20 09:03:05,17.79968
2023-03-20 09:03:06,1.57845
2023-03-20 09:03:07,1.35955
2023-03-20 09:03:08,1.32871
2023-03-20 09:03:09,1.55029
2023-03-20 09:03:10,1.37075
2023-03-20 09:03:11,1.59584
2023-03-20 09:03:12,1.26686
2023-03-20 09:03:13,1.38859
2023-03-20 09:03:14,1.38451
2023-03-20 09:03:15,1.52345
2023-03-20 09:03:16,1.34052
2023-03-20 09:03:17,1.30025
2023-03-20 09:03:18,1.33961
2023-03-20 09:03:19,1.41065
2023-03-20 09:03:20,1.28391
2023-03-20 09:03:21,1.36062
2023-03-20 09:03:22,1.26607
2023-03-20 09:03:23,1.34911
2023-03-20 09:03:24,1.30553
2023-03-20 09:03:25,1.37659
2023-03-20 09:03:26,1.42183
2023-03-20 09:03:27,1.27888
2023-03-20 09:03:28,1.33852
2023-03-20 09:03:29,1.28448
2023-03-20 09:03:30,1.33188
2023-03-20 09:03:31,1.31907
2023-03-20 09:03:32,1.31411
2023-03-20 09:03:33,1.53787
2023-03-20 09:03:34,1.28653
2023-03-20 09:03:35,1.331
2023-03-20 09:03:36,1.36326
2023-03-20 09:03:37,1.32402
2023-03-20 09:03:38,1.38836
2023-03-20 09:03:39,1.27152
2023-03-20 09:03:40,1.50715
2023-03-20 09:03:41,1.36709
2023-03-20 09:03:42,1.48852
2023-03-20 09:03:43,1.42025
2023-03-20 09:03:44,1.29422
2023-03-20 09:03:45,1.50837
2023-03-20 09:03:46,1.37749
2023-03-20 09:03:47,1.31128
2023-03-20 09:03:48,1.36787
2023-03-20 09:03:49,1.53237
2023-03-20 09:03:50,1.31979
2023-03-20 09:03:51,1.45584
2023-03-20 09:03:52,1.277
2023-03-20 09:03:53,1.33643
2023-03-20 09:03:54,1.25697
2023-03-20 09:03:55,1.28958
2023-03-20 09:03:56,1.3251
2023-03-20 09:03:57,1.31693
2023-03-20 09:03:58,1.36282
2023-03-20 09:03:59,1.28153
2023-03-20 09:04:00,1.34225
2023-03-20 09:04:01,1.27366
2023-03-20 09:04:02,1.34638
2023-03-20 09:04:03,1.29648
2023-03-20 09:04:04,1.55856
2023-03-20 09:04:05,16.11337
2023-03-20 09:04:06,1.39296
2023-03-20 09:04:07,1.25044
2023-03-20 09:04:08,1.53142
2023-03-20 09:04:09,1.38982
2023-03-20 09:04:10,1.25904
2023-03-20 09:04:11,1.61872
2023-03-20 09:04:12,1.35858
2023-03-20 09:04:13,1.37278
2023-03-20 09:04:14,1.42017
2023-03-20 09:04:15,1.28648
2023-03-20 09:04:16,1.38069
2023-03-20 09:04:17,1.35892
2023-03-20 09:04:18,1.33012
2023-03-20 09:04:19,1.35931
2023-03-20 09:04:20,1.30867
2023-03-20 09:04:21,1.33952
2023-03-20 09:04:22,1.33308
2023-03-20 09:04:23,1.37242
2023-03-20 09:04:24,1.34718
2023-03-20 09:04:25,1.37347
2023-03-20 09:04:26,1.42817
2023-03-20 09:04:27,1.35818
2023-03-20 09:04:28,1.55959
2023-03-20 09:04:29,1.46097
2023-03-20 09:04:30,1.29287
2023-03-20 09:04:31,1.3352
2023-03-20 09:04:32,1.35058
2023-03-20 09:04:33,1.34193
2023-03-20 09:04:34,1.42151
2023-03-20 09:04:35,1.32431
2023-03-20 09:04:36,1.3641
2023-03-20 09:04:37,1.32051
2023-03-20 09:04:38,1.31842
2023-03-20 09:04:39,1.40638
2023-03-20 09:04:40,1.30424
2023-03-20 09:04:41,1.36517
2023-03-20 09:04:42,1.29135
2023-03-20 09:04:43,1.57301
2023-03-20 09:04:44,1.44411
2023-03-20 09:04:45,1.29518
2023-03-20 09:04:46,1.37292
2023-03-20 09:04:47,1.32818
2023-03-20 09:04:48,1.34077
2023-03-20 09:04:49,1.36055
2023-03-20 09:04:50,1.28547
2023-03-20 09:04:51,1.38032
2023-03-20 09:04:52,1.4892
2023-03-20 09:04:53,1.32917
2023-03-20 09:04:54,1.38581
2023-03-20 09:04:55,1.34735
2023-03-20 09:04:56,1.38984
2023-03-20 09:04:57,1.51796
2023-03-20 09:04:58,1.5729
2023-03-20 09:04:59,1.40196
2023-03-20 09:05:00,1.30427
2023-03-20 09:05:01,1.35631
2023-03-20 09:05:02,1.61544
2023-03-20 09:05:03,1.29657
2023-03-20 09:05:04,1.51713
2023-03-20 09:05:05,16.29272
2023-03-20 09:05:06,1.35364
2023-03-20 09:05:07,1.29239
2023-03-20 09:05:08,1.32713
2023-03-20 09:05:09,1.28668
2023-03-20 09:05:10,1.54182
2023-03-20 09:05:11,1.5427
2023-03-20 09:05:12,1.30491
2023-03-20 09:05:13,1.36095
2023-03-20 09:05:14,1.38211
2023-03-20 09:05:15,1.29955
2023-03-20 09:05:16,1.39685
2023-03-20 09:05:17,1.28345
2023-03-20 09:05:18,1.3294
2023-03-20 09:05:19,1.32961
2023-03-20 09:05:20,1.7588
2023-03-20 09:05:21,1.33103
2023-03-20 09:05:22,1.53469
2023-03-20 09:05:23,1.38291
2023-03-20 09:05:24,1.41343
2023-03-20 09:05:25,1.29773
2023-03-20 09:05:26,1.36612
2023-03-20 09:05:27,1.54578
2023-03-20 09:05:28,1.31794
2023-03-20 09:05:29,1.35924
2023-03-20 09:05:30,1.30369
2023-03-20 09:05:31,1.36465
2023-03-20 09:05:32,1.48335
2023-03-20 09:05:33,1.3702
2023-03-20 09:05:34,1.37672
2023-03-20 09:05:35,1.30123
2023-03-20 09:05:36,1.35753
2023-03-20 09:05:37,1.30062
2023-03-20 09:05:38,1.33006
2023-03-20 09:05:39,1.36253
2023-03-20 09:05:40,1.29851
2023-03-20 09:05:41,1.35051
2023-03-20 09:05:42,1.27984
2023-03-20 09:05:43,1.33713
2023-03-20 09:05:44,1.60858
2023-03-20 09:05:45,1.308
2023-03-20 09:05:46,1.36599
2023-03-20 09:05:47,1.32871
2023-03-20 09:05:48,1.33595
2023-03-20 09:05:49,1.59971
2023-03-20 09:05:50,1.3085
2023-03-20 09:05:51,1.37784
2023-03-20 09:05:52,1.30971
2023-03-20 09:05:53,1.40584
2023-03-20 09:05:54,1.46418
2023-03-20 09:05:55,1.30563
2023-03-20 09:05:56,1.37254
2023-03-20 09:05:57,1.29997
2023-03-20 09:05:58,1.4277
2023-03-20 09:05:59,1.42831
2023-03-20 09:06:00,1.32708
2023-03-20 09:06:01,1.73324
2023-03-20 09:06:02,1.45503
2023-03-20 09:06:03,1.31792
2023-03-20 09:06:04,1.61673
2023-03-20 09:06:05,17.64116
2023-03-20 09:06:06,1.51634
2023-03-20 09:06:07,1.40211
2023-03-20 09:06:08,1.43278
2023-03-20 09:06:09,1.32312
2023-03-20 09:06:10,1.38457
2023-03-20 09:06:11,1.35247
2023-03-20 09:06:12,1.34519
2023-03-20 09:06:13,1.47389
2023-03-20 09:06:14,1.51148
2023-03-20 09:06:15,1.39021
2023-03-20 09:06:16,1.39446
2023-03-20 09:06:17,1.35547
2023-03-20 09:06:18,1.47265
2023-03-20 09:06:19,1.28407
2023-03-20 09:06:20,1.36292
2023-03-20 09:06:21,1.38605
2023-03-20 09:06:22,1.3355
2023-03-20 09:06:23,1.40282
2023-03-20 09:06:24,1.29162
2023-03-20 09:06:25,1.39276
2023-03-20 09:06:26,1.36605
2023-03-20 09:06:27,1.51759
2023-03-20 09:06:28,1.3917
2023-03-20 09:06:29,1.31434
2023-03-20 09:06:30,1.36618
2023-03-20 09:06:31,1.39982
2023-03-20 09:06:32,1.32632
2023-03-20 09:06:33,1.39169
2023-03-20 09:06:34,1.33264
2023-03-20 09:06:35,1.3595
2023-03-20 09:06:36,1.48099
2023-03-20 09:06:37,1.34135
2023-03-20 09:06:38,1.42745
2023-03-20 09:06:39,1.59658
2023-03-20 09:06:40,1.52851
2023-03-20 09:06:41,1.43097
2023-03-20 09:06:42,1.34954
2023-03-20 09:06:43,1.35193
2023-03-20 09:06:44,1.40181
2023-03-20 09:06:45,1.48977
2023-03-20 09:06:46,1.38573
2023-03-20 09:06:47,1.63018
2023-03-20 09:06:48,1.33795
2023-03-20 09:06:49,1.35871
2023-03-20 09:06:50,1.32993
2023-03-20 09:06:51,1.38193
2023-03-20 09:06:52,1.60918
2023-03-20 09:06:53,1.34355
2023-03-20 09:06:54,1.37206
2023-03-20 09:06:55,1.39281
2023-03-20 09:06:56,1.37714
2023-03-20 09:06:57,1.42302
2023-03-20 09:06:58,1.34027
2023-03-20 09:06:59,1.55888
2023-03-20 09:07:00,1.46641
2023-03-20 09:07:01,1.33734
2023-03-20 09:07:02,1.56256
2023-03-20 09:07:03,1.36287
2023-03-20 09:07:04,1.41348
2023-03-20 09:07:05,19.36597
2023-03-20 09:07:06,1.33914
2023-03-20 09:07:07,1.40961
2023-03-20 09:07:08,1.39299
2023-03-20 09:07:09,1.55977
2023-03-20 09:07:10,1.40414
2023-03-20 09:07:11,1.33181
2023-03-20 09:07:12,1.54212
2023-03-20 09:07:13,1.45267
2023-03-20 09:07:14,1.32517
2023-03-20 09:07:15,1.40293
2023-03-20 09:07:16,1.34286
2023-03-20 09:07:17,1.38311
2023-03-20 09:07:18,1.43918
2023-03-20 09:07:19,1.33328
2023-03-20 09:07:20,1.3784
2023-03-20 09:07:21,1.33442
2023-03-20 09:07:22,1.40036
2023-03-20 09:07:23,1.42467
2023-03-20 09:07:24,1.34826
2023-03-20 09:07:25,1.62558
2023-03-20 09:07:26,1.51213
2023-03-20 09:07:27,1.36835
2023-03-20 09:07:28,1.40803
2023-03-20 09:07:29,1.33012
2023-03-20 09:07:30,1.38724
2023-03-20 09:07:31,1.38997
2023-03-20 09:07:32,1.52908
2023-03-20 09:07:33,1.50024
2023-03-20 09:07:34,1.41581
2023-03-20 09:07:35,1.34069
2023-03-20 09:07:36,1.38896
2023-03-20 09:07:37,1.34252
2023-03-20 09:07:38,1.39353
2023-03-20 09:07:39,1.49028
2023-03-20 09:07:40,1.36107
2023-03-20 09:07:41,1.40236
2023-03-20 09:07:42,1.37785
2023-03-20 09:07:43,1.42503
2023-03-20 09:07:44,1.45961
2023-03-20 09:07:45,1.33158
2023-03-20 09:07:46,1.41959
2023-03-20 09:07:47,1.40521
2023-03-20 09:07:48,1.38264
2023-03-20 09:07:49,1.42707
2023-03-20 09:07:50,1.60485
2023-03-20 09:07:51,1.78788
2023-03-20 09:07:52,1.41611
2023-03-20 09:07:53,1.36092
2023-03-20 09:07:54,1.50094
2023-03-20 09:07:55,1.39759
2023-03-20 09:07:56,1.31834
2023-03-20 09:07:57,1.40718
2023-03-20 09:07:58,1.46741
2023-03-20 09:07:59,1.36917
2023-03-20 09:08:00,1.57419
2023-03-20 09:08:01,1.44562
2023-03-20 09:08:02,1.35835
2023-03-20 09:08:03,1.40314
2023-03-20 09:08:04,1.58818
2023-03-20 09:08:05,22.16388
2023-03-20 09:08:06,1.39921
2023-03-20 09:08:07,1.38536
2023-03-20 09:08:08,1.36913
2023-03-20 09:08:09,1.45258
2023-03-20 09:08:10,1.37307
2023-03-20 09:08:11,1.40281
2023-03-20 09:08:12,1.42757
2023-03-20 09:08:13,1.37174
2023-03-20 09:08:14,1.44588
2023-03-20 09:08:15,1.34261
2023-03-20 09:08:16,1.43605
2023-03-20 09:08:17,1.43696
2023-03-20 09:08:18,1.3472
2023-03-20 09:08:19,1.45238
2023-03-20 09:08:20,1.39337
2023-03-20 09:08:21,1.55368
2023-03-20 09:08:22,1.42395
2023-03-20 09:08:23,1.36748
2023-03-20 09:08:24,1.37726
2023-03-20 09:08:25,1.40331
2023-03-20 09:08:26,1.35294
2023-03-20 09:08:27,1.41431
2023-03-20 09:08:28,1.36229
2023-03-20 09:08:29,1.39586
2023-03-20 09:08:30,1.48256
2023-03-20 09:08:31,1.33766
2023-03-20 09:08:32,1.45112
2023-03-20 09:08:33,1.39809
2023-03-20 09:08:34,1.3718
2023-03-20 09:08:35,1.45384
2023-03-20 09:08:36,1.36447
2023-03-20 09:08:37,1.3781
2023-03-20 09:08:38,1.42869
2023-03-20 09:08:39,1.55089
2023-03-20 09:08:40,1.45194
2023-03-20 09:08:41,1.37901
2023-03-20 09:08:42,1.37746
2023-03-20 09:08:43,1.45529
2023-03-20 09:08:44,1.59684
2023-03-20 09:08:45,1.54067
2023-03-20 09:08:46,1.63277
2023-03-20 09:08:47,1.67404
2023-03-20 09:08:48,1.37782
2023-03-20 09:08:49,1.45394
2023-03-20 09:08:50,1.60619
2023-03-20 09:08:51,1.38491
2023-03-20 09:08:52,1.46823
2023-03-20 09:08:53,1.3746
2023-03-20 09:08:54,1.42665
2023-03-20 09:08:55,1.65361
2023-03-20 09:08:56,1.39565
2023-03-20 09:08:57,1.43135
2023-03-20 09:08:58,1.50366
2023-03-20 09:08:59,1.391
2023-03-20 09:09:00,1.44904
2023-03-20 09:09:01,1.42268
2023-03-20 09:09:02,1.41536
2023-03-20 09:09:03,1.50838
2023-03-20 09:09:04,1.37803
2023-03-20 09:09:05,26.65698
2023-03-20 09:09:06,1.54862
2023-03-20 09:09:07,1.41911
2023-03-20 09:09:08,1.43352
2023-03-20 09:09:09,1.89351
2023-03-20 09:09:10,1.41723
2023-03-20 09:09:11,1.63305
2023-03-20 09:09:12,1.49028
2023-03-20 09:09:13,1.44086
2023-03-20 09:09:14,1.43485
2023-03-20 09:09:15,1.75888
2023-03-20 09:09:16,1.4367
2023-03-20 09:09:17,1.44871
2023-03-20 09:09:18,1.54698
2023-03-20 09:09:19,1.38918
2023-03-20 09:09:20,1.44875
2023-03-20 09:09:21,1.48852
2023-03-20 09:09:22,1.39102
2023-03-20 09:09:23,1.52208
2023-03-20 09:09:24,1.47213
2023-03-20 09:09:25,1.46862
2023-03-20 09:09:26,1.50023
2023-03-20 09:09:27,1.44115
2023-03-20 09:09:28,1.42057
2023-03-20 09:09:29,1.68397
2023-03-20 09:09:30,1.50316
2023-03-20 09:09:31,1.429
2023-03-20 09:09:32,1.50542
2023-03-20 09:09:33,1.83764
2023-03-20 09:09:34,1.39492
2023-03-20 09:09:35,1.63888
2023-03-20 09:09:36,1.62464
2023-03-20 09:09:37,1.66523
2023-03-20 09:09:38,1.41837
2023-03-20 09:09:39,1.45621
2023-03-20 09:09:40,1.47306
2023-03-20 09:09:41,1.46215
2023-03-20 09:09:42,1.4942
2023-03-20 09:09:43,1.44379
2023-03-20 09:09:44,1.70968
2023-03-20 09:09:45,1.44183
2023-03-20 09:09:46,1.41734
2023-03-20 09:09:47,1.52032
2023-03-20 09:09:48,1.4425
2023-03-20 09:09:49,1.61462
2023-03-20 09:09:50,1.7078
2023-03-20 09:09:51,1.4875
2023-03-20 09:09:52,1.42123
2023-03-20 09:09:53,1.50127
2023-03-20 09:09:54,1.48815
2023-03-20 09:09:55,1.49048
2023-03-20 09:09:56,1.67689
2023-03-20 09:09:57,1.51194
2023-03-20 09:09:58,1.42447
2023-03-20 09:09:59,1.52044
2023-03-20 09:10:00,1.65895
2023-03-20 09:10:01,1.43435
2023-03-20 09:10:02,1.49223
2023-03-20 09:10:03,1.4645
2023-03-20 09:10:04,1.67218
2023-03-20 09:10:05,0.47197
2023-03-20 09:10:06,5.87274
2023-03-20 09:10:07,4.25444
2023-03-20 09:10:08,43.50232
2023-03-20 09:10:09,1.75236
2023-03-20 09:10:10,1.465
2023-03-20 09:10:11,1.46611
2023-03-20 09:10:12,1.49782
2023-03-20 09:10:13,1.47784
2023-03-20 09:10:14,1.48832
2023-03-20 09:10:15,1.53049
2023-03-20 09:10:16,1.51686
2023-03-20 09:10:17,1.50717
2023-03-20 09:10:18,1.53401
2023-03-20 09:10:19,1.62416
2023-03-20 09:10:20,1.47431
2023-03-20 09:10:21,1.53519
2023-03-20 09:10:22,1.46771
2023-03-20 09:10:23,1.70315
2023-03-20 09:10:24,1.73914
2023-03-20 09:10:25,1.46455
2023-03-20 09:10:26,1.46787
2023-03-20 09:10:27,1.467
2023-03-20 09:10:28,1.42221
2023-03-20 09:10:29,1.50566
2023-03-20 09:10:30,1.50424
2023-03-20 09:10:31,1.48477
2023-03-20 09:10:32,1.50295
2023-03-20 09:10:33,1.58736
2023-03-20 09:10:34,1.73115
2023-03-20 09:10:35,1.46257
2023-03-20 09:10:36,1.46086
2023-03-20 09:10:37,1.63759
2023-03-20 09:10:38,1.46043
2023-03-20 09:10:39,1.90782
2023-03-20 09:10:40,1.48951
2023-03-20 09:10:41,1.50678
2023-03-20 09:10:42,1.4856
2023-03-20 09:10:43,1.50118
2023-03-20 09:10:44,1.45817
2023-03-20 09:10:45,1.53455
2023-03-20 09:10:46,1.50217
2023-03-20 09:10:47,1.45785
2023-03-20 09:10:48,1.50616
2023-03-20 09:10:49,1.4728
2023-03-20 09:10:50,1.44659
2023-03-20 09:10:51,1.53646
2023-03-20 09:10:52,1.46756
2023-03-20 09:10:53,1.47248
2023-03-20 09:10:54,1.51927
2023-03-20 09:10:55,1.46434
2023-03-20 09:10:56,1.52419
2023-03-20 09:10:57,1.48874
2023-03-20 09:10:58,1.49461
2023-03-20 09:10:59,1.48786
2023-03-20 09:11:00,1.44315
2023-03-20 09:11:01,1.47168
2023-03-20 09:11:02,1.50175
2023-03-20 09:11:03,1.53068
2023-03-20 09:11:04,1.6337
2023-03-20 09:11:05,1.49182
2023-03-20 09:11:06,1.76523
2023-03-20 09:11:07,1.43319
2023-03-20 09:11:08,28.39899
2023-03-20 09:11:09,1.52674
2023-03-20 09:11:10,1.46826
2023-03-20 09:11:11,1.57857
2023-03-20 09:11:12,1.48305
2023-03-20 09:11:13,1.47889
2023-03-20 09:11:14,1.53099
2023-03-20 09:11:15,1.50308
2023-03-20 09:11:16,1.44378
2023-03-20 09:11:17,1.61807
2023-03-20 09:11:18,1.75862
2023-03-20 09:11:19,1.45469
2023-03-20 09:11:20,1.49769
2023-03-20 09:11:21,1.75536
2023-03-20 09:11:22,1.47058
2023-03-20 09:11:23,1.50422
2023-03-20 09:11:24,1.94967
2023-03-20 09:11:25,1.52186
2023-03-20 09:11:26,1.49972
2023-03-20 09:11:27,1.55405
2023-03-20 09:11:28,1.51548
2023-03-20 09:11:29,1.48916
2023-03-20 09:11:30,1.59607
2023-03-20 09:11:31,1.56437
2023-03-20 09:11:32,1.48115
2023-03-20 09:11:33,1.58219
2023-03-20 09:11:34,1.69519
2023-03-20 09:11:35,1.46253
2023-03-20 09:11:36,1.497
2023-03-20 09:11:37,1.5632
2023-03-20 09:11:38,1.71365
2023-03-20 09:11:39,1.51128
2023-03-20 09:11:40,1.55943
2023-03-20 09:11:41,1.47234
2023-03-20 09:11:42,1.5372
2023-03-20 09:11:43,1.74777
2023-03-20 09:11:44,1.72165
2023-03-20 09:11:45,1.47247
2023-03-20 09:11:46,1.75273
2023-03-20 09:11:47,1.50053
2023-03-20 09:11:48,1.51201
2023-03-20 09:11:49,1.52677
2023-03-20 09:11:50,1.50792
2023-03-20 09:11:51,1.49476
2023-03-20 09:11:52,1.52915
2023-03-20 09:11:53,1.91418
2023-03-20 09:11:54,1.74995
2023-03-20 09:11:55,1.51378
2023-03-20 09:11:56,1.6168
2023-03-20 09:11:57,1.56957
2023-03-20 09:11:58,1.50724
2023-03-20 09:11:59,1.59327
2023-03-20 09:12:00,1.70886
2023-03-20 09:12:01,1.49581
2023-03-20 09:12:02,1.73839
2023-03-20 09:12:03,1.58356
2023-03-20 09:12:04,1.48966
2023-03-20 09:12:05,1.49335
2023-03-20 09:12:06,1.76315
2023-03-20 09:12:07,1.98852
2023-03-20 09:12:08,30.74422
2023-03-20 09:12:09,1.53665
2023-03-20 09:12:10,1.59266
2023-03-20 09:12:11,1.76693
2023-03-20 09:12:12,1.50098
2023-03-20 09:12:13,1.89013
2023-03-20 09:12:14,1.60551
2023-03-20 09:12:15,1.48933
2023-03-20 09:12:16,1.52526
2023-03-20 09:12:17,1.55477
2023-03-20 09:12:18,1.48641
2023-03-20 09:12:19,1.53918
2023-03-20 09:12:20,1.62745
2023-03-20 09:12:21,1.4864
2023-03-20 09:12:22,1.55528
2023-03-20 09:12:23,1.7252
2023-03-20 09:12:24,1.58516
2023-03-20 09:12:25,1.48691
2023-03-20 09:12:26,1.75835
2023-03-20 09:12:27,1.56217
2023-03-20 09:12:28,1.49345
2023-03-20 09:12:29,1.52787
2023-03-20 09:12:30,1.77483
2023-03-20 09:12:31,1.49075
2023-03-20 09:12:32,1.57697
2023-03-20 09:12:33,1.57093
2023-03-20 09:12:34,1.49649
2023-03-20 09:12:35,1.53581
2023-03-20 09:12:36,1.57826
2023-03-20 09:12:37,1.55659
2023-03-20 09:12:38,1.708
2023-03-20 09:12:39,1.57455
2023-03-20 09:12:40,1.56063
2023-03-20 09:12:41,1.53046
2023-03-20 09:12:42,1.57485
2023-03-20 09:12:43,1.83428
2023-03-20 09:12:44,1.53718
2023-03-20 09:12:45,2.00283
2023-03-20 09:12:46,1.56084
2023-03-20 09:12:47,1.61753
2023-03-20 09:12:48,1.56943
2023-03-20 09:12:49,1.5457
2023-03-20 09:12:50,1.80426
2023-03-20 09:12:51,1.54354
2023-03-20 09:12:52,1.50213
2023-03-20 09:12:53,1.57708
2023-03-20 09:12:54,1.61041
2023-03-20 09:12:55,1.51023
2023-03-20 09:12:56,1.57771
2023-03-20 09:12:57,1.68162
2023-03-20 09:12:58,1.51441
2023-03-20 09:12:59,1.53638
2023-03-20 09:13:00,1.63405
2023-03-20 09:13:01,1.55923
2023-03-20 09:13:02,1.54565
2023-03-20 09:13:03,1.62787
2023-03-20 09:13:04,1.75296
2023-03-20 09:13:05,1.49302
2023-03-20 09:13:06,1.60806
2023-03-20 09:13:07,1.61601
2023-03-20 09:13:08,32.31652
2023-03-20 09:13:09,1.57722
2023-03-20 09:13:10,1.52711
2023-03-20 09:13:11,1.60591
2023-03-20 09:13:12,1.64049
2023-03-20 09:13:13,1.55785
2023-03-20 09:13:14,1.78435
2023-03-20 09:13:15,1.63768
2023-03-20 09:13:16,1.5741
2023-03-20 09:13:17,1.53161
2023-03-20 09:13:18,1.58839
2023-03-20 09:13:19,1.59128
2023-03-20 09:13:20,1.57644
2023-03-20 09:13:21,1.6184
2023-03-20 09:13:22,1.58046
2023-03-20 09:13:23,1.53277
2023-03-20 09:13:24,1.60689
2023-03-20 09:13:25,1.61749
2023-03-20 09:13:26,1.53982
2023-03-20 09:13:27,1.61198
2023-03-20 09:13:28,1.61151
2023-03-20 09:13:29,1.55218
2023-03-20 09:13:30,1.53407
2023-03-20 09:13:31,1.60121
2023-03-20 09:13:32,1.60023
2023-03-20 09:13:33,1.53282
2023-03-20 09:13:34,1.58985
2023-03-20 09:13:35,1.6663
2023-03-20 09:13:36,1.55133
2023-03-20 09:13:37,1.78109
2023-03-20 09:13:38,1.62744
2023-03-20 09:13:39,1.60606
2023-03-20 09:13:40,1.56535
2023-03-20 09:13:41,1.60659
2023-03-20 09:13:42,1.61358
2023-03-20 09:13:43,1.7882
2023-03-20 09:13:44,1.55479
2023-03-20 09:13:45,1.77405
2023-03-20 09:13:46,1.82796
2023-03-20 09:13:47,1.53799
2023-03-20 09:13:48,1.56487
2023-03-20 09:13:49,1.624
2023-03-20 09:13:50,1.57447
2023-03-20 09:13:51,1.56888
2023-03-20 09:13:52,1.67981
2023-03-20 09:13:53,1.88559
2023-03-20 09:13:54,1.55656
2023-03-20 09:13:55,1.57794
2023-03-20 09:13:56,1.62394
2023-03-20 09:13:57,1.57654
2023-03-20 09:13:58,1.58682
2023-03-20 09:13:59,1.6492
2023-03-20 09:14:00,1.57108
2023-03-20 09:14:01,1.55172
2023-03-20 09:14:02,1.82535
2023-03-20 09:14:03,1.63608
2023-03-20 09:14:04,1.56468
2023-03-20 09:14:05,1.63465
2023-03-20 09:14:06,1.81422
2023-03-20 09:14:07,2.00626
2023-03-20 09:14:08,31.54681
2023-03-20 09:14:09,1.62503
2023-03-20 09:14:10,1.82212
2023-03-20 09:14:11,1.82099
2023-03-20 09:14:12,1.69239
2023-03-20 09:14:13,1.64986
2023-03-20 09:14:14,1.59779
2023-03-20 09:14:15,1.89603
2023-03-20 09:14:16,1.64
2023-03-20 09:14:17,1.61018
2023-03-20 09:14:18,1.59317
2023-03-20 09:14:19,1.89836
2023-03-20 09:14:20,1.63658
2023-03-20 09:14:21,1.60216
2023-03-20 09:14:22,1.66803
2023-03-20 09:14:23,1.63187
2023-03-20 09:14:24,1.86386
2023-03-20 09:14:25,1.56968
2023-03-20 09:14:26,1.58207
2023-03-20 09:14:27,1.65536
2023-03-20 09:14:28,1.63148
2023-03-20 09:14:29,1.58772
2023-03-20 09:14:30,1.59266
2023-03-20 09:14:31,1.65308
